full_name,description,stars,forks,language,url,year,last_updated
weiyifan1023/senator,NeurIPS 2025: Structural Entropy Guided Agent for Detecting and Repairing Knowledge Deficiencies in LLMs,63,3,Python,https://github.com/weiyifan1023/senator,2025,2025-11-21T12:33:14+00:00
markmbain/aius,"The long-term memory for your Superagents 🥷and LLMs 🤖. Built with GraphRAG, Knowledge graphs and autonomous ai agents",63,6,Python,https://github.com/markmbain/aius,2025,2025-01-21T01:41:01+00:00
bigai-ai/AdaSociety,"AdaSociety is a customizable multi-agent environment featuring expanding state and action spaces, alongside explicit and alterable social structures. AdaSociety is friendly to tensor-based and LLM-based methods.",63,4,Python,https://github.com/bigai-ai/AdaSociety,2025,2025-07-01T12:59:55+00:00
zby/LLMEasyTools,Tools for LLM agents.,61,6,Python,https://github.com/zby/LLMEasyTools,2024,2024-12-20T09:32:47+00:00
albertvillanova/tinyagents,Tiny Agents: LLM + MCP Tools,61,12,Python,https://github.com/albertvillanova/tinyagents,2025,2025-05-19T20:16:20+00:00
SepineTam/stata-mcp,Let LLM help you achieve your regression with Stata. Evolve from reg monkey to causal thinker.,61,10,Python,https://github.com/SepineTam/stata-mcp,2025,2025-11-26T07:15:42+00:00
ElliottDyson/OSGA,"Open-Source Generative Agents is a community-driven fork of 'Generative Agents,' aimed at enabling compatibility with open-source Large Language Models; enhancing performance and adaptability; and introducing new relevant (optional) features",61,12,Python,https://github.com/ElliottDyson/OSGA,2024,2024-04-18T16:22:02+00:00
XHMY/AutoDefense,AutoDefense: Multi-Agent LLM Defense against Jailbreak Attacks,60,17,Python,https://github.com/XHMY/AutoDefense,2025,2025-05-22T16:59:15+00:00
bigdata-ustc/Agent4Edu,Agent4Edu: Generating Learner Response Data by LLM-based Agents for Intelligent Education Systems (AAAI 2025),60,7,Python,https://github.com/bigdata-ustc/Agent4Edu,2025,2025-05-10T22:09:01+00:00
ziyuwan/ReMA-public,Reinforced Multi-LLM Agents training,60,4,Python,https://github.com/ziyuwan/ReMA-public,2025,2025-06-09T14:16:50+00:00
prodesk98/advanced-deep-research,"Automated Deep Research with LLMs, web search, paper parsing, and didactic summarization.",60,14,Python,https://github.com/prodesk98/advanced-deep-research,2025,2025-04-11T01:44:22+00:00
1517005260/stock-agent,基于LLM的股票投资助手,59,17,Python,https://github.com/1517005260/stock-agent,2025,2025-07-12T02:05:57+00:00
touhi99/genai-job-agents,"A LLM Agent with Langchain/Langgraph helps to analyze CV, look relevant jobs via API, and write a cover letter according to it",59,15,Python,https://github.com/touhi99/genai-job-agents,2024,2024-05-01T15:58:30+00:00
Danau5tin/calculator_agent_rl,"Training an LLM to use a calculator with multi-turn reinforcement learning, achieving a **62% absolute increase in evaluation accuracy**.",59,4,Python,https://github.com/Danau5tin/calculator_agent_rl,2025,2025-05-05T10:30:10+00:00
ucl-docaider/docAider,"DocAider is an LLM-powered repository agent designed to support developers in efficiently generating documentation through a multi-agent approach. With its integrated workflows, docAider streamlines the documentation update process, making it both effective and user-friendly.",59,10,Python,https://github.com/ucl-docaider/docAider,2024,2024-08-29T21:56:12+00:00
NirantK/agentai,Text to Python Objects via a LLM Function Call,58,11,Python,https://github.com/NirantK/agentai,2024,2024-03-25T11:19:59+00:00
LiuLab-Bioelectronics-Harvard/SpikeAgent,SpikeAgent is a multimodal LLM-based AI agent that automates and standardizes the spike sorting pipeline,58,5,Python,https://github.com/LiuLab-Bioelectronics-Harvard/SpikeAgent,2025,2025-04-10T02:35:55+00:00
zaixizhang/STELLA,STELLA: Self-Evolving LLM Agent for Biomedical Research,58,5,Python,https://github.com/zaixizhang/STELLA,2025,2025-11-23T15:21:12+00:00
erickjtorres/app-use,📱 Make apps accessible for AI agents,58,5,Python,https://github.com/erickjtorres/app-use,2025,2025-11-21T17:06:11+00:00
Elijas/baml-agents,"Building Agents with LLM structured generation (BAML), MCP Tools, and 12-Factor Agents principles",57,11,Python,https://github.com/Elijas/baml-agents,2025,2025-07-04T10:55:42+00:00
Kairong-Han/Causal_Agent,Causal Agent based on Large Language Model,57,7,Python,https://github.com/Kairong-Han/Causal_Agent,2025,2025-09-07T03:06:38+00:00
xuyuan23/operateGPT,"🌟 Revolutionize Your Operations with One Sentence Automation: Utilizing large language models and Multi-Agents to generate operational copy, images, and videos with one-line requirements.",57,10,Python,https://github.com/xuyuan23/operateGPT,2023,2023-11-03T04:04:03+00:00
Jpickard1/BRAD,A LLM powered agent for bioinformatics  🤖,56,5,Python,https://github.com/Jpickard1/BRAD,2025,2025-05-14T15:36:44+00:00
omdivyatej/Self-Learning-Agents,"A lightweight Python library that allows any LLM agent to self-improve through feedback, without retraining models.",56,5,Python,https://github.com/omdivyatej/Self-Learning-Agents,2025,2025-06-27T19:29:17+00:00
avilum/yalla,"A tiny LLM Agent with minimal dependencies, focused on local inference.",56,5,Python,https://github.com/avilum/yalla,2024,2024-10-07T10:41:20+00:00
zhangzhejian/codeinterpreter-codebox,Easy to deploy.A cloud service for python code interpreter sandbox for Code-Interpreter.,56,14,Python,https://github.com/zhangzhejian/codeinterpreter-codebox,2024,2024-03-12T09:52:47+00:00
nMaroulis/sibyl,AI-Powered Crypto Insights & Trading Dashboard using AI Agents and LLMs,55,14,Python,https://github.com/nMaroulis/sibyl,2025,2025-06-20T18:08:57+00:00
Yangyf1125/EasyAgent,A simple agent built on LangGraph,55,3,Python,https://github.com/Yangyf1125/EasyAgent,2025,2025-06-17T01:31:35+00:00
chattermate/chattermate.chat,"A new age AI chat agent , build from scratch to work seamless with the LLM",55,23,Python,https://github.com/chattermate/chattermate.chat,2025,2025-11-25T17:39:45+00:00
sammcj/agentic-coding,"Agentic Coding Rules, Templates etc...",55,8,Python,https://github.com/sammcj/agentic-coding,2025,2025-11-27T02:35:44+00:00
pavannagula/User-Centric-RAG-Using-Llamaindex-Multi-Agent-System-and-Qdrant,"This project involves using llamaindex Multi Agents concierge system and Qdrant vector database to customize the RAG application with user preferences over LLMs, Embeddings, Search types, and Reranking Models.",55,12,Python,https://github.com/pavannagula/User-Centric-RAG-Using-Llamaindex-Multi-Agent-System-and-Qdrant,2024,2024-08-20T21:32:20+00:00
WangHanLinHenry/SPA-RL-Agent,"Official code for paper ""SPA-RL: Reinforcing LLM Agent via Stepwise Progress Attribution""",55,4,Python,https://github.com/WangHanLinHenry/SPA-RL-Agent,2025,2025-09-13T03:01:18+00:00
futureHQ/LLMCode,"LLM Code (Open Claude Code) is an agentic coding tool that lives in your terminal, understands your codebase and helps you code faster through natural language commands",55,2,Python,https://github.com/futureHQ/LLMCode,2025,2025-02-25T16:08:09+00:00
leslieo2/LieGraph,"  LieGraph - AI Agent-Driven ""Who Is Spy"" Game. Multi-agent social deduction game built with LangGraph where autonomous AI agents use LLM reasoning to find the spy through   conversation analysis and strategic voting.",55,3,Python,https://github.com/leslieo2/LieGraph,2025,2025-11-08T10:49:59+00:00
ningg/happy-llm-colab,happy-llm 实践练习：colab 版本、pynb 格式，GPU 免费   ,54,9,Python,https://github.com/ningg/happy-llm-colab,2025,2025-11-12T12:54:17+00:00
grahamhome/llm-ant-farm,"My version of the Stanford experiment ""Generative Agents: Interactive Simulacra of Human Behavior"" in Python using a local LLM.",54,5,Python,https://github.com/grahamhome/llm-ant-farm,2023,2023-05-12T15:34:53+00:00
invariantlabs-ai/invariant-gateway,LLM proxy to observe and debug what your AI agents are doing.,54,6,Python,https://github.com/invariantlabs-ai/invariant-gateway,2025,2025-11-06T11:42:12+00:00
agiresearch/TrustAgent,TrustAgent: Towards Safe and Trustworthy LLM-based Agents,54,2,Python,https://github.com/agiresearch/TrustAgent,2025,2025-02-07T05:44:17+00:00
fannie1208/W4S,"[COLM2025] ""Weak-for-Strong: Training Weak Meta-Agent to Harness Strong Executors""",54,3,Python,https://github.com/fannie1208/W4S,2025,2025-10-06T14:26:24+00:00
caixd-220529/LifelongAgentBench,"Code repo for ""LifelongAgentBench: Evaluating LLM Agents as Lifelong Learners""",54,1,Python,https://github.com/caixd-220529/LifelongAgentBench,2025,2025-05-30T02:43:44+00:00
eogee/any4any,any4any是一个企业级多模态AI平台，提供完整的智能交互解决方案。集成了大语言模型对话、数字人系统、智能SQL查询、语音处理、知识库系统等核心功能，支持OpenAI兼容API接口，可无缝集成到各类AI应用中。,54,2,Python,https://github.com/eogee/any4any,2025,2025-11-10T11:38:57+00:00
AkiRusProd/llm-agent,LLM using long-term memory through vector database,53,9,Python,https://github.com/AkiRusProd/llm-agent,2024,2024-04-09T17:26:50+00:00
crazyyanchao/llmcompiler,LLMCompiler is an Agent Architecture designed to speed up the execution of agent tasks by executing them quickly in the DAG. It also saves the cost of redundant token use by reducing the number of calls to the LLM. ,53,9,Python,https://github.com/crazyyanchao/llmcompiler,2025,2025-11-06T02:47:45+00:00
huggingface/jupyter-agent,Training LLMs to reason and analyze data with notebooks,53,6,Python,https://github.com/huggingface/jupyter-agent,2025,2025-09-10T13:36:58+00:00
Satissss/LinkAlign,[EMNLP 2025 Main] LinkAlign: Scalable Schema Linking for Real-World Large-Scale Multi-Database Text-to-SQL,53,8,Python,https://github.com/Satissss/LinkAlign,2025,2025-06-18T17:09:11+00:00
intelligentnode/Intelli,Create chatbot and AI agent workflows with unified access.,53,10,Python,https://github.com/intelligentnode/Intelli,2025,2025-11-13T10:59:38+00:00
IliaLarchenko/robot_MCP,A simple MCP server for the SO-ARM100 control,53,15,Python,https://github.com/IliaLarchenko/robot_MCP,2025,2025-08-12T15:12:23+00:00
edmar/whenx,"Event-Driven Autonomous Agents. create alerts in the form of ""When X happens, then do Y"". In this initial version, we are only supporting email alerts in the form of ""When X happens, send me an email report"".",53,7,Python,https://github.com/edmar/whenx,2023,2023-07-03T18:49:51+00:00
corca-ai/LLMFuzzAgent,[Corca / ML] Automatically solved Gandalf AI with LLM,52,5,Python,https://github.com/corca-ai/LLMFuzzAgent,2023,2023-07-11T01:26:27+00:00
AIAnytime/AI-Agents-from-Scratch-using-Ollama,AI Agents from Scratch using Ollama Local LLMs.,52,16,Python,https://github.com/AIAnytime/AI-Agents-from-Scratch-using-Ollama,2024,2024-11-14T17:30:14+00:00
SuperpoweredAI/task-tree-agent,LLM-powered autonomous agent with hierarchical task management,52,5,Python,https://github.com/SuperpoweredAI/task-tree-agent,2023,2023-04-12T21:40:47+00:00
godstale/ollama-mcp-agent,Ollama MCP Agent allows you to use LLM models locally on your PC for free along with MCP additional features,52,10,Python,https://github.com/godstale/ollama-mcp-agent,2025,2025-05-06T15:20:29+00:00
sethkarten/LLM-Economist,"Official repository of the 2025 paper, LLM Economist: Large Population Models and Mechanism Design in Multi-Agent Generative Simulacra.",52,7,Python,https://github.com/sethkarten/LLM-Economist,2025,2025-07-22T02:49:10+00:00
AdritPal08/TravelPlanner-CrewAi-Agents-Streamlit,Generate personalized travel itineraries based on user preferences.,52,14,Python,https://github.com/AdritPal08/TravelPlanner-CrewAi-Agents-Streamlit,2024,2024-08-11T08:27:18+00:00
MASWorks/ML-Agent,"The official implementation of ""ML-Agent: Reinforcing LLM Agents for Autonomous Machine Learning Engineering""",52,4,Python,https://github.com/MASWorks/ML-Agent,2025,2025-06-21T18:17:12+00:00
michelle-avery/custom-conversation,A very customizable version of a Conversation Agent for Home Assistant,52,5,Python,https://github.com/michelle-avery/custom-conversation,2025,2025-10-27T20:41:03+00:00
zjunlp/DataMind,[AAAI 2026] Open-Source LLM-Based Data Analysis Agents,52,4,Python,https://github.com/zjunlp/DataMind,2025,2025-11-10T03:33:40+00:00
ZJLAB-AMMI/LLM4Teach,"Python code to implement LLM4Teach, a policy distillation approach for teaching reinforcement learning agents with Large Language Model  ",51,15,Python,https://github.com/ZJLAB-AMMI/LLM4Teach,2024,2024-04-19T08:41:24+00:00
harsh-vardhhan/ai-agent-flight-scanner,AI agent to search Google Flights data,51,6,Python,https://github.com/harsh-vardhhan/ai-agent-flight-scanner,2025,2025-07-21T10:05:21+00:00
sola-st/ExecutionAgent,LLM agent to automatically set up arbitrary projects and run their test suites,50,23,Python,https://github.com/sola-st/ExecutionAgent,2025,2025-07-07T10:31:20+00:00
elokus/WhatsappAgent,Demo repo for connecting an LLM Agent to a Whatsapp webhook ,50,15,Python,https://github.com/elokus/WhatsappAgent,2024,2024-12-22T13:06:31+00:00
Dyke-F/LLM_RAG_Agent,,49,8,Python,https://github.com/Dyke-F/LLM_RAG_Agent,2024,2024-07-18T18:07:50+00:00
msoedov/vector_lake,S3 vector database for LLM Agents and RAG.,49,4,Python,https://github.com/msoedov/vector_lake,2023,2023-08-15T10:27:28+00:00
Howtoimagine/the_kaleidoscope,Kaleidoscope is an experimental cognitive architecture for emergent intelligence. It uses an E8 lattice physics engine and an RL-steered LLM to autonomously generate novel theories about complex systems. Features a visualization hub of its internal thought-space.,49,10,Python,https://github.com/Howtoimagine/the_kaleidoscope,2025,2025-11-27T02:49:16+00:00
FractalAIResearchLabs/Fathom-DeepResearch,Fathom-DeepResearch: Unlocking Long Horizon Information Retrieval And Synthesis For SLMs,49,6,Python,https://github.com/FractalAIResearchLabs/Fathom-DeepResearch,2025,2025-10-07T09:59:11+00:00
tobeatraceur/Organized-LLM-Agents,"Embodied and organized multi-LLM-agent teams supporting communication for >3 agents. Source codes for the paper ""Embodied LLM Agents Learn to Cooperate in Organized Teams"".",48,8,Python,https://github.com/tobeatraceur/Organized-LLM-Agents,2025,2025-06-11T02:13:05+00:00
dleerdefi/peak-ai-agent-stack,"RinAI agentic chat stack. Includes graphRAG memory, parallel tool calling, DeepSeek R1 powered web search, advanced LLM gateway and active context summarization.",48,11,Python,https://github.com/dleerdefi/peak-ai-agent-stack,2025,2025-02-06T05:35:45+00:00
amazon-science/AgentOccam,AgentOccam: A Simple Yet Strong Baseline for LLM-Based Web Agents,47,7,Python,https://github.com/amazon-science/AgentOccam,2025,2025-01-28T22:46:33+00:00
Paulescu/plot-generator-agent,Join 15k builders to the Real-World ML Newsletter ⬇️⬇️⬇️,47,7,Python,https://github.com/Paulescu/plot-generator-agent,2024,2024-05-10T22:06:58+00:00
Vargha-Kh/Langchain-RAG-DevelopmentKit,Langchain Models for RAGs and Agents ,47,5,Python,https://github.com/Vargha-Kh/Langchain-RAG-DevelopmentKit,2024,2024-12-04T14:30:40+00:00
ArcadeAI/arcade-py,Official Arcade Python Client,47,7,Python,https://github.com/ArcadeAI/arcade-py,2025,2025-11-28T03:28:36+00:00
summerjava/LLM-App-Dev-4CRUDer,AI 大模型应用开发学习路线（LLM App Dev Roadmap）,47,0,Python,https://github.com/summerjava/LLM-App-Dev-4CRUDer,2025,2025-11-08T00:25:29+00:00
omerbsezer/Fast-LLM-Agent-MCP,"This repo covers LLM, Agents concepts both theoretically and practically: LLMs, RAG, Fine Tuning, Agents, Tools, MCP, AWS Strands Agents, Google Agent Development Kit, ADK, Reference Documents, etc.",46,14,Python,https://github.com/omerbsezer/Fast-LLM-Agent-MCP,2025,2025-08-02T18:15:09+00:00
EasyShopAI/rag-lab,"Lighter, cheaper and faster RAG toolkit (Graph RAG) supported by TargetPilot",46,7,Python,https://github.com/EasyShopAI/rag-lab,2025,2025-06-09T13:57:34+00:00
asanmateu/medgraph-ai,"Healthcare RAG agent with Neo4j knowledge graphs - Query medical data using LangChain, FastAPI & Streamlit",46,8,Python,https://github.com/asanmateu/medgraph-ai,2025,2025-08-03T14:59:58+00:00
Adamsmith6300/alder-security-scanner,An AI-powered security analysis tool for web applications that combines Large Language Model (LLM) analysis with intelligent agent-based verification to identify and validate security vulnerabilities in your codebase.,46,4,Python,https://github.com/Adamsmith6300/alder-security-scanner,2025,2025-07-26T16:36:22+00:00
basiclab/TTSG,Traffic Scene Generation from Natural Language Description for Autonomous Vehicles with Large Language Models,46,5,Python,https://github.com/basiclab/TTSG,2025,2025-11-13T13:25:33+00:00
lamini-ai/llm-routing-agent,Agent that routes to different tools - LLM classifier SDK,45,3,Python,https://github.com/lamini-ai/llm-routing-agent,2024,2024-06-25T09:37:05+00:00
Relaxed-System-Lab/multi-actor-data-selection,This is the repo for the paper Multi-Agent Collaborative Data Selection for Efficient LLM Pretraining. ,45,3,Python,https://github.com/Relaxed-System-Lab/multi-actor-data-selection,2025,2025-08-22T05:37:11+00:00
maxvaega/skillkit,Implementing Skills functionality for your agents,44,5,Python,https://github.com/maxvaega/skillkit,2025,2025-11-27T14:12:30+00:00
video-db/agent-toolkit,"An open-source agent toolkit that auto-syncs SDK versions, docs, and examples—built for seamless integration with LLMs, and AI agents ( MCP compatible).",43,8,Python,https://github.com/video-db/agent-toolkit,2025,2025-07-17T11:03:07+00:00
AgentX-ai/agentx-python,AgentX python SDK. Build multi-agent AI workforce.,43,6,Python,https://github.com/AgentX-ai/agentx-python,2025,2025-06-26T23:25:33+00:00
Shaurya-Sethi/circuitron,"Circuitron: Agentic PCB Design Accelerator — Generate, plan, and layout circuits from natural language prompts.",43,6,Python,https://github.com/Shaurya-Sethi/circuitron,2025,2025-09-14T11:14:10+00:00
SocialDeductionLLM/SocialDeductionLLM,"Training and inference code for ""Training Language Models for Social Deduction with Multi-Agent Reinforcement Learning""",42,3,Python,https://github.com/SocialDeductionLLM/SocialDeductionLLM,2025,2025-01-20T12:18:20+00:00
chainstacklabs/web3-ai-trading-agent,Build an Autonomous Web3 AI Trading Agent (BASE + Uniswap V4 example),42,11,Python,https://github.com/chainstacklabs/web3-ai-trading-agent,2025,2025-08-21T01:48:33+00:00
hugozanini/jira-tiger,"A crew of ai agents for extracting data from Jira boards, generating reports and request follow ups on slack.",42,9,Python,https://github.com/hugozanini/jira-tiger,2025,2025-02-28T00:35:18+00:00
liangdabiao/LLM-Agent-Resume,实战案例：从 0 到 1 搭建 LLM 智能简历筛选 Agent 系统（设计+实现）- code by claude code + kimi,41,16,Python,https://github.com/liangdabiao/LLM-Agent-Resume,2025,2025-08-12T08:37:13+00:00
guodaiyuzhu/LLM_Research_Agent,,41,10,Python,https://github.com/guodaiyuzhu/LLM_Research_Agent,2025,2025-03-07T07:58:19+00:00
WindyLab/ConsensusLLM-code,"Source code of our paper ""Multi-Agent Consensus Seeking via Large Language Models"".",41,10,Python,https://github.com/WindyLab/ConsensusLLM-code,2024,2024-08-09T08:55:35+00:00
LostOxygen/llm-confidentiality,Whispers in the Machine: Confidentiality in Agentic Systems,41,6,Python,https://github.com/LostOxygen/llm-confidentiality,2025,2025-11-07T07:52:12+00:00
enricollen/rag-conversational-agent,A simple local Retrieval-Augmented Generation (RAG) chatbot that can answer to questions by acquiring information from personal PDF documents.,41,7,Python,https://github.com/enricollen/rag-conversational-agent,2025,2025-03-31T07:45:47+00:00
Chen-zexi/open-ptc-agent,An open source implementation of code execution with MCP (Programatic Tool Calling) ,41,6,Python,https://github.com/Chen-zexi/open-ptc-agent,2025,2025-11-27T06:49:52+00:00
eric-ai-lab/llm_coordination,"Code repository for the NAACL 2025 paper ""LLM-Coordination: Evaluating and Analyzing Multi-agent Coordination Abilities in Large Language Models""",41,6,Python,https://github.com/eric-ai-lab/llm_coordination,2024,2024-10-13T00:03:33+00:00
AkshitIreddy/AI-Plays-God-of-War,LLM Agent paired with Image Captioning and Yolov8 models plays God of War,41,9,Python,https://github.com/AkshitIreddy/AI-Plays-God-of-War,2024,2024-03-29T15:20:12+00:00
LiuLab-Bioelectronics-Harvard/STAgent,STAgent is a multimodal LLM-based AI agent that enables deep research about spatial transcriptomics data,41,10,Python,https://github.com/LiuLab-Bioelectronics-Harvard/STAgent,2025,2025-05-25T05:32:32+00:00
AlexWiles/pai,pai: A Python REPL with a built in AI agent,41,3,Python,https://github.com/AlexWiles/pai,2023,2023-10-02T12:59:01+00:00
BUPT-GAMMA/GraphTeam,"Official Repository of ""GraphTeam: Facilitating Large Language Model-based Graph Analysis via Multi-Agent Collaboration"".",41,0,Python,https://github.com/BUPT-GAMMA/GraphTeam,2025,2025-03-28T07:40:32+00:00
keskival/recursive-self-improvement-suite,"A suite of open-ended, non-imitative tasks involving generalizable skills for large language model chatbots and agents to enable bootstrapped recursive self-improvement and an unambiguous AGI.",41,1,Python,https://github.com/keskival/recursive-self-improvement-suite,2025,2025-01-31T19:28:01+00:00
AMD-AGI/GEAK-agent,"It is an LLM-based AI agent, which can write correct and efficient gpu kernels automatically.",40,9,Python,https://github.com/AMD-AGI/GEAK-agent,2025,2025-11-28T02:57:18+00:00
highkay/codereview-agent,A codereview agent for small dev team,40,5,Python,https://github.com/highkay/codereview-agent,2025,2025-01-27T09:16:59+00:00
kweinmeister/agentitest,"Write browser tests in natural language, built on pytest and allure.",40,13,Python,https://github.com/kweinmeister/agentitest,2025,2025-10-11T20:20:34+00:00
PCleverleyGeol/GeoAssist---An-open-source-autonomous-research-agent-for-geoscience-data-and-literature.-,"LLM driven natural language to generate summaries, bibliography lists, download PDF reports autonomously and extract and visualise open domain data (curently uses GPlates, Macrostrat and Mindat).",40,16,Python,https://github.com/PCleverleyGeol/GeoAssist---An-open-source-autonomous-research-agent-for-geoscience-data-and-literature.-,2025,2025-08-30T16:18:40+00:00
amazon-science/Cyber-Zero,Cyber-Zero: Training Cybersecurity Agents Without Runtime,40,7,Python,https://github.com/amazon-science/Cyber-Zero,2025,2025-11-19T11:59:03+00:00
ElianBelot/web-voyager,Continuously learning web-browsing AI agent that extends the Voyager architecture.,40,3,Python,https://github.com/ElianBelot/web-voyager,2025,2025-06-09T15:02:43+00:00
cxliu0314/CoLMDriver,CoLMDriver: LLM-based Negotiation Benefits Cooperative Autonomous Driving,40,4,Python,https://github.com/cxliu0314/CoLMDriver,2025,2025-10-11T07:55:04+00:00
Kaizen-agent/kaizen-agent,The AI Agent That Improves Your LLM App,39,6,Python,https://github.com/Kaizen-agent/kaizen-agent,2025,2025-07-18T22:20:38+00:00
vlandlive/scene-based-generative-agent,Scene-Based Generative Agent,39,8,Python,https://github.com/vlandlive/scene-based-generative-agent,2023,2023-06-07T05:15:27+00:00
bruno686/Clear-Agent,"Agent from scratch (memory, reflection, planning, tooling, etc.)",39,3,Python,https://github.com/bruno686/Clear-Agent,2025,2025-03-03T04:27:09+00:00
Guobin-Zhu/MARL-LLM,LAMARL: LLM-Aided Multi-Agent Reinforcement Learning for Cooperative Policy Generation,39,3,Python,https://github.com/Guobin-Zhu/MARL-LLM,2025,2025-07-19T02:09:45+00:00
hzz765/hass_llm_assist,LLM conversation agent to control your devices in Home Assistant,39,3,Python,https://github.com/hzz765/hass_llm_assist,2024,2024-01-24T15:17:13+00:00
heaversm/crew-llamafile,Run CrewAI agent workflows on local LLM models with Llamafile and Ollama,39,6,Python,https://github.com/heaversm/crew-llamafile,2024,2024-05-24T19:03:35+00:00
RevylAI/CogniSim,Mobile adapter for IOS and android for mobile LLM agents,39,4,Python,https://github.com/RevylAI/CogniSim,2024,2024-11-24T22:31:31+00:00
ekzhu/llm_maze_agent,Navigating a maze using LLM agent,39,1,Python,https://github.com/ekzhu/llm_maze_agent,2023,2023-03-26T06:41:16+00:00
ziatdinovmax/SciLink,Connecting experimental materials science with computational modeling and literature analysis via LLM-powered agents,39,6,Python,https://github.com/ziatdinovmax/SciLink,2025,2025-11-28T04:58:52+00:00
memovai/memov,Traceable memory for coding agents — MemoV = Prompt+Context+CodeDiff. We built open Aardvark: OpenAI’s agentic security researcher on it. https://openai.com/index/introducing-aardvark/,39,5,Python,https://github.com/memovai/memov,2025,2025-11-25T03:21:46+00:00
biagent-dev/bia,BioInformatics Agent (BIA): Unleashing the Power of Large Language Models to Reshape Bioinformatics Workflow,39,4,Python,https://github.com/biagent-dev/bia,2024,2024-08-21T02:41:30+00:00
mesutdmn/Autonomous-Multi-Agent-Systems-with-CrewAI-Essay-Writer,"This repository contains the source code for an autonomous multi-agent system built with CrewAI and LangChain. The project enables AI agents to collaborate on tasks such as researching, writing, and editing essays.",38,14,Python,https://github.com/mesutdmn/Autonomous-Multi-Agent-Systems-with-CrewAI-Essay-Writer,2025,2025-01-22T07:15:25+00:00
ashenfad/agex,Library-friendly Agents,38,4,Python,https://github.com/ashenfad/agex,2025,2025-11-28T03:30:29+00:00
laelhalawani/ai-shell-agent,A command-line AI chat application that helps perform tasks by writing and executing terminal commands with user supervision and by answering questions.,38,4,Python,https://github.com/laelhalawani/ai-shell-agent,2025,2025-05-21T20:29:26+00:00
OpenDFM/Rememberer,[NeurIPS 2023] Large Language Models Are Semi-Parametric Reinforcement Learning Agents,38,5,Python,https://github.com/OpenDFM/Rememberer,2024,2024-05-02T08:09:52+00:00
yunshiuan/llm-agent-opinion-dynamics,"The repository for the scripts and materials for the paper ""Simulating Opinion Dynamics with Networks of LLM-based Agents"".""",37,4,Python,https://github.com/yunshiuan/llm-agent-opinion-dynamics,2024,2024-06-26T07:17:55+00:00
confluentinc/quickstart-streaming-agents,"Build, deploy, and orchestrate event-driven agents natively on Apache Flink® and Apache Kafka®",37,14,Python,https://github.com/confluentinc/quickstart-streaming-agents,2025,2025-11-26T19:22:29+00:00
Yanlewen/TradeTrap,🧨  TradeTrap: Are LLM-based Trading Agents Truly Reliable and Faithful?,37,4,Python,https://github.com/Yanlewen/TradeTrap,2025,2025-11-27T09:04:06+00:00
OSU-NLP-Group/Middleware,Middleware for LLMs: Tools Are Instrumental for Language Agents in Complex Environments (EMNLP'2024),37,2,Python,https://github.com/OSU-NLP-Group/Middleware,2024,2024-12-29T13:36:06+00:00
ljwztc/MedChain,"The repository for ""MedChain: Bridging the Gap Between LLM Agents and Real-World Clinical Decision Making""",37,3,Python,https://github.com/ljwztc/MedChain,2025,2025-10-10T02:30:38+00:00
locross93/Hypothetical-Minds,"Hypothetical Minds is an autonomous LLM-based agent for diverse multi-agent settings, integrating a Theory of Mind module Theory of Mind module that scaffolds the high-level planning process by generating, evaluating, and refining hypotheses about other agents’ strategies in natural language.",37,6,Python,https://github.com/locross93/Hypothetical-Minds,2024,2024-07-13T00:26:53+00:00
onjas-6/LLM-agent-game,LLM-based autonomous world,36,9,Python,https://github.com/onjas-6/LLM-agent-game,2023,2023-09-01T03:14:26+00:00
Azure-Samples/art-voice-agent-accelerator,"Build, test, and ship omnichannel voice agents on Azure—ACS telephony, custom STT→LLM→TTS pipeline, Voice Live API (voice-to-voice), and Foundry Agents.",36,23,Python,https://github.com/Azure-Samples/art-voice-agent-accelerator,2025,2025-11-26T20:01:47+00:00
mindsdb/flat-ai,F.L.A.T. - FlawLess AgenTs,36,6,Python,https://github.com/mindsdb/flat-ai,2025,2025-02-12T14:47:40+00:00
